Name,location,cuisine,top dishes,price for 2,dining rating,dining rating count,delivery rating,delivery rating count,Features,has_dine_in,has_delivery,price category,cuisine_list
Supriya Andhra Restaurant,Thuraipakkam,"['Biryani', ' North Indian', ' Chinese']","['Biryani', ' Raita']",650,4.2,1992,3.8,50100,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Mid Range,Biryani
Supriya Andhra Restaurant,Thuraipakkam,"['Biryani', ' North Indian', ' Chinese']","['Biryani', ' Raita']",650,4.2,1992,3.8,50100,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Mid Range,North Indian
Supriya Andhra Restaurant,Thuraipakkam,"['Biryani', ' North Indian', ' Chinese']","['Biryani', ' Raita']",650,4.2,1992,3.8,50100,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Mid Range,Chinese
BFF 2.0,Ra Puram,"['North Indian', ' Continental', ' Italian']","['Crispy Chicken', ' Cocktails', ' Pizza', ' Nachos', ' Onion Rings', ' Fajita', ' Mashed Potato']",1500,4.2,464,,Does not offer Delivery,"['Full Bar Available', 'Indoor Seating', 'Nightlife', 'Table booking recommended', 'LGBTQIA Friendly', 'Smoking Area', 'Live Sports Screening', 'Valet Parking Available', 'Live Music']",1,0,Premium,North Indian
BFF 2.0,Ra Puram,"['North Indian', ' Continental', ' Italian']","['Crispy Chicken', ' Cocktails', ' Pizza', ' Nachos', ' Onion Rings', ' Fajita', ' Mashed Potato']",1500,4.2,464,,Does not offer Delivery,"['Full Bar Available', 'Indoor Seating', 'Nightlife', 'Table booking recommended', 'LGBTQIA Friendly', 'Smoking Area', 'Live Sports Screening', 'Valet Parking Available', 'Live Music']",1,0,Premium,Continental
BFF 2.0,Ra Puram,"['North Indian', ' Continental', ' Italian']","['Crispy Chicken', ' Cocktails', ' Pizza', ' Nachos', ' Onion Rings', ' Fajita', ' Mashed Potato']",1500,4.2,464,,Does not offer Delivery,"['Full Bar Available', 'Indoor Seating', 'Nightlife', 'Table booking recommended', 'LGBTQIA Friendly', 'Smoking Area', 'Live Sports Screening', 'Valet Parking Available', 'Live Music']",1,0,Premium,Italian
Eating Circles,Alwarpet,['South Indian'],"['Rose Milk', ' Neer Dosa', ' Thatte Idli', ' Open Masala Dosa', ' Filtered Coffee', ' Rava Idli', ' Bonda Soup']",250,4.7,782,4.2,2744,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,1,Budget,South Indian
Salem RR Briyani Unavagam,Velachery,"['Biryani', ' Chinese', ' North Indian', ' Seafood', ' Beverages']","['Chicken 65', ' Mutton Biryani', ' Tandoori Chicken', ' Chicken Biryani', ' Kothu Parotta', ' Brinjal Gravy', ' Paratha']",550,4.2,1180,4.0,1717,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Affordable,Biryani
Salem RR Briyani Unavagam,Velachery,"['Biryani', ' Chinese', ' North Indian', ' Seafood', ' Beverages']","['Chicken 65', ' Mutton Biryani', ' Tandoori Chicken', ' Chicken Biryani', ' Kothu Parotta', ' Brinjal Gravy', ' Paratha']",550,4.2,1180,4.0,1717,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Affordable,Chinese
Salem RR Briyani Unavagam,Velachery,"['Biryani', ' Chinese', ' North Indian', ' Seafood', ' Beverages']","['Chicken 65', ' Mutton Biryani', ' Tandoori Chicken', ' Chicken Biryani', ' Kothu Parotta', ' Brinjal Gravy', ' Paratha']",550,4.2,1180,4.0,1717,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Affordable,North Indian
Salem RR Briyani Unavagam,Velachery,"['Biryani', ' Chinese', ' North Indian', ' Seafood', ' Beverages']","['Chicken 65', ' Mutton Biryani', ' Tandoori Chicken', ' Chicken Biryani', ' Kothu Parotta', ' Brinjal Gravy', ' Paratha']",550,4.2,1180,4.0,1717,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Affordable,Seafood
Salem RR Briyani Unavagam,Velachery,"['Biryani', ' Chinese', ' North Indian', ' Seafood', ' Beverages']","['Chicken 65', ' Mutton Biryani', ' Tandoori Chicken', ' Chicken Biryani', ' Kothu Parotta', ' Brinjal Gravy', ' Paratha']",550,4.2,1180,4.0,1717,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Affordable,Beverages
V4 Midnight Dhabba,Mogappair,"['North Indian', ' Mughlai']","['Egg Noodles', ' Punjabi Chicken', ' Cream Chicken', ' Peri Peri Chicken', ' Panneer Butter Masala', ' Dragon Chicken', ' Roti']",550,4.3,1139,3.9,10100,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']",1,1,Affordable,North Indian
V4 Midnight Dhabba,Mogappair,"['North Indian', ' Mughlai']","['Egg Noodles', ' Punjabi Chicken', ' Cream Chicken', ' Peri Peri Chicken', ' Panneer Butter Masala', ' Dragon Chicken', ' Roti']",550,4.3,1139,3.9,10100,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']",1,1,Affordable,Mughlai
Bakya Veg Restaurant,West Mambalam,"['South Indian', ' North Indian', ' Chinese']","['Panneer Butter Masala', ' Noodle', ' Chaat', ' Badam Milk', ' Butter Naan']",400,4.2,457,4.0,19400,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Affordable,South Indian
Bakya Veg Restaurant,West Mambalam,"['South Indian', ' North Indian', ' Chinese']","['Panneer Butter Masala', ' Noodle', ' Chaat', ' Badam Milk', ' Butter Naan']",400,4.2,457,4.0,19400,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Affordable,North Indian
Bakya Veg Restaurant,West Mambalam,"['South Indian', ' North Indian', ' Chinese']","['Panneer Butter Masala', ' Noodle', ' Chaat', ' Badam Milk', ' Butter Naan']",400,4.2,457,4.0,19400,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Chinese
Midnight Madness,Adyar,['Italian'],"['Pasta', ' Noodle', ' Peri Peri Chicken Pizza']",450,4.1,625,3.3,10300,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Italian
Hotel Crescent,Nungambakkam,"['Chettinad', ' Chinese', ' North Indian', ' Kebab', ' Biryani']","['Chicken Grill', ' Shawarma', ' Paratha', ' Fish Curry', ' Tandoori Chicken', ' Biryani', ' Chicken Curry']",500,4.3,1030,4.2,2731,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Chettinad
Hotel Crescent,Nungambakkam,"['Chettinad', ' Chinese', ' North Indian', ' Kebab', ' Biryani']","['Chicken Grill', ' Shawarma', ' Paratha', ' Fish Curry', ' Tandoori Chicken', ' Biryani', ' Chicken Curry']",500,4.3,1030,4.2,2731,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Chinese
Hotel Crescent,Nungambakkam,"['Chettinad', ' Chinese', ' North Indian', ' Kebab', ' Biryani']","['Chicken Grill', ' Shawarma', ' Paratha', ' Fish Curry', ' Tandoori Chicken', ' Biryani', ' Chicken Curry']",500,4.3,1030,4.2,2731,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,North Indian
Hotel Crescent,Nungambakkam,"['Chettinad', ' Chinese', ' North Indian', ' Kebab', ' Biryani']","['Chicken Grill', ' Shawarma', ' Paratha', ' Fish Curry', ' Tandoori Chicken', ' Biryani', ' Chicken Curry']",500,4.3,1030,4.2,2731,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Kebab
Hotel Crescent,Nungambakkam,"['Chettinad', ' Chinese', ' North Indian', ' Kebab', ' Biryani']","['Chicken Grill', ' Shawarma', ' Paratha', ' Fish Curry', ' Tandoori Chicken', ' Biryani', ' Chicken Curry']",500,4.3,1030,4.2,2731,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Biryani
Zaitoon,Royapettah,"['North Indian', ' Arabian', ' Chinese']","['Shawarma', ' Bbq Chicken', ' Biryani', ' Salad', ' Brownie', ' Clear Soup', ' Barbeque Chicken']",900,4.1,1118,4.1,2895,"['Home Delivery', 'Serves Halal', 'Free Parking', 'Indoor Seating', 'Table booking for Groups', 'Valet Parking Available', 'Table booking recommended', 'Card Upon Delivery']",1,1,Mid Range,North Indian
Zaitoon,Royapettah,"['North Indian', ' Arabian', ' Chinese']","['Shawarma', ' Bbq Chicken', ' Biryani', ' Salad', ' Brownie', ' Clear Soup', ' Barbeque Chicken']",900,4.1,1118,4.1,2895,"['Home Delivery', 'Serves Halal', 'Free Parking', 'Indoor Seating', 'Table booking for Groups', 'Valet Parking Available', 'Table booking recommended', 'Card Upon Delivery']",1,1,Mid Range,Arabian
Zaitoon,Royapettah,"['North Indian', ' Arabian', ' Chinese']","['Shawarma', ' Bbq Chicken', ' Biryani', ' Salad', ' Brownie', ' Clear Soup', ' Barbeque Chicken']",900,4.1,1118,4.1,2895,"['Home Delivery', 'Serves Halal', 'Free Parking', 'Indoor Seating', 'Table booking for Groups', 'Valet Parking Available', 'Table booking recommended', 'Card Upon Delivery']",1,1,Mid Range,Chinese
Nithya Amirtham,Mylapore,"['South Indian', ' North Indian', ' Chinese']","['Tomato Soup', ' Filtered Coffee', ' Thali', ' Gulab Jamun', ' Paneer Tikka', ' Pongal', ' Naan']",500,4.2,403,4.3,11100,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,1,Affordable,South Indian
Nithya Amirtham,Mylapore,"['South Indian', ' North Indian', ' Chinese']","['Tomato Soup', ' Filtered Coffee', ' Thali', ' Gulab Jamun', ' Paneer Tikka', ' Pongal', ' Naan']",500,4.2,403,4.3,11100,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,1,Affordable,North Indian
Nithya Amirtham,Mylapore,"['South Indian', ' North Indian', ' Chinese']","['Tomato Soup', ' Filtered Coffee', ' Thali', ' Gulab Jamun', ' Paneer Tikka', ' Pongal', ' Naan']",500,4.2,403,4.3,11100,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,1,Affordable,Chinese
Shri Balaajee Bhavan,Chromepet,"['South Indian', ' North Indian']","['Filtered Coffee', ' Panneer Butter Masala', ' Idli', ' Pongal', ' Naan', ' Vada Sambar', ' Idiyappam']",300,4.3,602,4.0,1868,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available']",1,1,Budget,South Indian
Shri Balaajee Bhavan,Chromepet,"['South Indian', ' North Indian']","['Filtered Coffee', ' Panneer Butter Masala', ' Idli', ' Pongal', ' Naan', ' Vada Sambar', ' Idiyappam']",300,4.3,602,4.0,1868,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available']",1,1,Budget,North Indian
Kakada Ramprasad,Kilpauk,"['Mithai', ' Street Food', ' North Indian']","['Badam Milk', ' Chaat', ' Pav Bhaji', ' Jalebi', ' Panipuri', ' Aloo Tikki', ' Samosa']",450,4.3,455,4.3,4253,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Pre-Ordering Required', 'Serves Jain Food', 'Desserts and Bakes', 'Indoor Seating']",1,1,Affordable,Mithai
Kakada Ramprasad,Kilpauk,"['Mithai', ' Street Food', ' North Indian']","['Badam Milk', ' Chaat', ' Pav Bhaji', ' Jalebi', ' Panipuri', ' Aloo Tikki', ' Samosa']",450,4.3,455,4.3,4253,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Pre-Ordering Required', 'Serves Jain Food', 'Desserts and Bakes', 'Indoor Seating']",1,1,Affordable,Street Food
Kakada Ramprasad,Kilpauk,"['Mithai', ' Street Food', ' North Indian']","['Badam Milk', ' Chaat', ' Pav Bhaji', ' Jalebi', ' Panipuri', ' Aloo Tikki', ' Samosa']",450,4.3,455,4.3,4253,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Pre-Ordering Required', 'Serves Jain Food', 'Desserts and Bakes', 'Indoor Seating']",1,1,Affordable,North Indian
Rasavid,Velachery,"['Andhra', ' Hyderabadi']","['Naan', ' Biryani', ' Bbq Fish', ' Tomato Soup', ' Carrot Halwa', ' Gajar Ka Halwa', ' Prawn']",800,3.9,350,3.4,3708,"['Home Delivery', 'Indoor Seating', 'Buffet']",1,1,Mid Range,Andhra
Rasavid,Velachery,"['Andhra', ' Hyderabadi']","['Naan', ' Biryani', ' Bbq Fish', ' Tomato Soup', ' Carrot Halwa', ' Gajar Ka Halwa', ' Prawn']",800,3.9,350,3.4,3708,"['Home Delivery', 'Indoor Seating', 'Buffet']",1,1,Mid Range,Hyderabadi
Buhari,Chromepet,"['Biryani', ' Arabian', ' North Indian', ' Chinese', ' Desserts', ' Beverages']","['Biryani', ' Chicken 65', ' Sea Food', ' Tea', ' Sweet Corn Chicken Soup', ' Veg Steak', ' Fish Finger']",800,3.5,646,3.8,1552,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Mid Range,Biryani
Buhari,Chromepet,"['Biryani', ' Arabian', ' North Indian', ' Chinese', ' Desserts', ' Beverages']","['Biryani', ' Chicken 65', ' Sea Food', ' Tea', ' Sweet Corn Chicken Soup', ' Veg Steak', ' Fish Finger']",800,3.5,646,3.8,1552,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Mid Range,Arabian
Buhari,Chromepet,"['Biryani', ' Arabian', ' North Indian', ' Chinese', ' Desserts', ' Beverages']","['Biryani', ' Chicken 65', ' Sea Food', ' Tea', ' Sweet Corn Chicken Soup', ' Veg Steak', ' Fish Finger']",800,3.5,646,3.8,1552,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Mid Range,North Indian
Buhari,Chromepet,"['Biryani', ' Arabian', ' North Indian', ' Chinese', ' Desserts', ' Beverages']","['Biryani', ' Chicken 65', ' Sea Food', ' Tea', ' Sweet Corn Chicken Soup', ' Veg Steak', ' Fish Finger']",800,3.5,646,3.8,1552,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Mid Range,Chinese
Buhari,Chromepet,"['Biryani', ' Arabian', ' North Indian', ' Chinese', ' Desserts', ' Beverages']","['Biryani', ' Chicken 65', ' Sea Food', ' Tea', ' Sweet Corn Chicken Soup', ' Veg Steak', ' Fish Finger']",800,3.5,646,3.8,1552,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Mid Range,Desserts
Buhari,Chromepet,"['Biryani', ' Arabian', ' North Indian', ' Chinese', ' Desserts', ' Beverages']","['Biryani', ' Chicken 65', ' Sea Food', ' Tea', ' Sweet Corn Chicken Soup', ' Veg Steak', ' Fish Finger']",800,3.5,646,3.8,1552,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Mid Range,Beverages
Domino's Pizza,Kolathur,"['Pizza', ' Fast Food']","['Mexican Tacos', ' Peppy Paneer', ' Farmhouse Pizza', ' Garlic Bread', ' Lava Cake', ' Cheesy Pizza']",400,4.0,429,4.1,5297,"['Home Delivery', 'Indoor Seating', 'Catering Available', 'Free Parking']",1,1,Affordable,Pizza
Domino's Pizza,Kolathur,"['Pizza', ' Fast Food']","['Mexican Tacos', ' Peppy Paneer', ' Farmhouse Pizza', ' Garlic Bread', ' Lava Cake', ' Cheesy Pizza']",400,4.0,429,4.1,5297,"['Home Delivery', 'Indoor Seating', 'Catering Available', 'Free Parking']",1,1,Affordable,Fast Food
Shree Mithai,Chetpet,"['Mithai', ' Street Food', ' Fast Food']","['Chaat', ' Badam Milk', ' Pav Bhaji', ' Panipuri', ' Rasmalai', ' Sandwich', ' Chole Bhature']",300,4.6,1085,4.4,18600,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Catering Available', 'Indoor Seating', 'Serves Jain Food', 'Desserts and Bakes']",1,1,Budget,Mithai
Shree Mithai,Chetpet,"['Mithai', ' Street Food', ' Fast Food']","['Chaat', ' Badam Milk', ' Pav Bhaji', ' Panipuri', ' Rasmalai', ' Sandwich', ' Chole Bhature']",300,4.6,1085,4.4,18600,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Catering Available', 'Indoor Seating', 'Serves Jain Food', 'Desserts and Bakes']",1,1,Budget,Street Food
Shree Mithai,Chetpet,"['Mithai', ' Street Food', ' Fast Food']","['Chaat', ' Badam Milk', ' Pav Bhaji', ' Panipuri', ' Rasmalai', ' Sandwich', ' Chole Bhature']",300,4.6,1085,4.4,18600,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Catering Available', 'Indoor Seating', 'Serves Jain Food', 'Desserts and Bakes']",1,1,Budget,Fast Food
New Andhra Meals Hotel,Valasaravakkam,"['Andhra', ' Chinese', ' South Indian', ' North Indian', ' Biryani']","['Paruppu Podi', ' Gongura Chicken', ' Panneer Butter Masala', ' Thali', ' Andhra Chilli Chicken', ' Fish Fry', ' Ghee Rice']",600,3.9,704,4.2,1457,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']",1,1,Affordable,Andhra
New Andhra Meals Hotel,Valasaravakkam,"['Andhra', ' Chinese', ' South Indian', ' North Indian', ' Biryani']","['Paruppu Podi', ' Gongura Chicken', ' Panneer Butter Masala', ' Thali', ' Andhra Chilli Chicken', ' Fish Fry', ' Ghee Rice']",600,3.9,704,4.2,1457,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']",1,1,Affordable,Chinese
New Andhra Meals Hotel,Valasaravakkam,"['Andhra', ' Chinese', ' South Indian', ' North Indian', ' Biryani']","['Paruppu Podi', ' Gongura Chicken', ' Panneer Butter Masala', ' Thali', ' Andhra Chilli Chicken', ' Fish Fry', ' Ghee Rice']",600,3.9,704,4.2,1457,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']",1,1,Affordable,South Indian
New Andhra Meals Hotel,Valasaravakkam,"['Andhra', ' Chinese', ' South Indian', ' North Indian', ' Biryani']","['Paruppu Podi', ' Gongura Chicken', ' Panneer Butter Masala', ' Thali', ' Andhra Chilli Chicken', ' Fish Fry', ' Ghee Rice']",600,3.9,704,4.2,1457,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']",1,1,Affordable,North Indian
New Andhra Meals Hotel,Valasaravakkam,"['Andhra', ' Chinese', ' South Indian', ' North Indian', ' Biryani']","['Paruppu Podi', ' Gongura Chicken', ' Panneer Butter Masala', ' Thali', ' Andhra Chilli Chicken', ' Fish Fry', ' Ghee Rice']",600,3.9,704,4.2,1457,"['Home Delivery', 'Indoor Seating', 'Table booking recommended']",1,1,Affordable,Biryani
Punjabi Nation,Guindy,"['North Indian', ' Chinese']","['Lassi', ' Roti', ' Naan', ' Butter Chicken', ' Paratha', ' Rabri', ' Dal Makhani']",700,4.0,712,4.1,13600,"['Home Delivery', 'Indoor Seating']",1,1,Mid Range,North Indian
Punjabi Nation,Guindy,"['North Indian', ' Chinese']","['Lassi', ' Roti', ' Naan', ' Butter Chicken', ' Paratha', ' Rabri', ' Dal Makhani']",700,4.0,712,4.1,13600,"['Home Delivery', 'Indoor Seating']",1,1,Mid Range,Chinese
Krishna's Dosa Kadai,Mogappair,"['South Indian', ' North Indian', ' Andhra', ' Chinese']","['Pizza Dosa', ' Butter Naan', ' Coffee', ' Chocolate Dosa', ' Paratha', ' Paneer Dosa', ' Panneer Butter Masala']",350,4.2,692,4.1,34600,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Affordable,South Indian
Krishna's Dosa Kadai,Mogappair,"['South Indian', ' North Indian', ' Andhra', ' Chinese']","['Pizza Dosa', ' Butter Naan', ' Coffee', ' Chocolate Dosa', ' Paratha', ' Paneer Dosa', ' Panneer Butter Masala']",350,4.2,692,4.1,34600,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Affordable,North Indian
Krishna's Dosa Kadai,Mogappair,"['South Indian', ' North Indian', ' Andhra', ' Chinese']","['Pizza Dosa', ' Butter Naan', ' Coffee', ' Chocolate Dosa', ' Paratha', ' Paneer Dosa', ' Panneer Butter Masala']",350,4.2,692,4.1,34600,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Andhra
Krishna's Dosa Kadai,Mogappair,"['South Indian', ' North Indian', ' Andhra', ' Chinese']","['Pizza Dosa', ' Butter Naan', ' Coffee', ' Chocolate Dosa', ' Paratha', ' Paneer Dosa', ' Panneer Butter Masala']",350,4.2,692,4.1,34600,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Chinese
Al Sham,Potheri,"['Chinese', ' North Indian', ' Kerala']","['Biryani', ' Chicken Grill', ' Tandoori Chicken']",750,3.9,601,3.9,17500,"['Home Delivery', 'Table booking recommended', 'Indoor Seating']",1,1,Mid Range,Chinese
Al Sham,Potheri,"['Chinese', ' North Indian', ' Kerala']","['Biryani', ' Chicken Grill', ' Tandoori Chicken']",750,3.9,601,3.9,17500,"['Home Delivery', 'Table booking recommended', 'Indoor Seating']",1,1,Mid Range,North Indian
Al Sham,Potheri,"['Chinese', ' North Indian', ' Kerala']","['Biryani', ' Chicken Grill', ' Tandoori Chicken']",750,3.9,601,3.9,17500,"['Home Delivery', 'Table booking recommended', 'Indoor Seating']",1,1,Mid Range,Kerala
Orange Wok,Nungambakkam,"['Malaysian', ' Asian', ' Chinese']","['Laksa', ' Dragon Chicken', ' Khau Suey', ' Momos', ' Bubble Tea', ' Chicken Satay', ' Lamb']",1000,4.2,774,4.0,8705,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Outdoor Seating', 'Smoking Area']",1,1,Mid Range,Malaysian
Orange Wok,Nungambakkam,"['Malaysian', ' Asian', ' Chinese']","['Laksa', ' Dragon Chicken', ' Khau Suey', ' Momos', ' Bubble Tea', ' Chicken Satay', ' Lamb']",1000,4.2,774,4.0,8705,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Outdoor Seating', 'Smoking Area']",1,1,Mid Range,Asian
Orange Wok,Nungambakkam,"['Malaysian', ' Asian', ' Chinese']","['Laksa', ' Dragon Chicken', ' Khau Suey', ' Momos', ' Bubble Tea', ' Chicken Satay', ' Lamb']",1000,4.2,774,4.0,8705,"['Home Delivery', 'Free Parking', 'Indoor Seating', 'Outdoor Seating', 'Smoking Area']",1,1,Mid Range,Chinese
Ghuma Ghumalu,Navallur,"['Chinese', ' South Indian', ' Biryani', ' Andhra']","['Hyderabadi Biryani', ' Chicken 65', ' Chicken Mughlai Biryani', ' Andhra Meal', ' Andhra Style Biryani', ' Prawn Biryani', ' Mutton Biryani']",500,4.2,1059,3.6,5961,"['Home Delivery', 'Indoor Seating', 'Table reservation required']",1,1,Affordable,Chinese
Ghuma Ghumalu,Navallur,"['Chinese', ' South Indian', ' Biryani', ' Andhra']","['Hyderabadi Biryani', ' Chicken 65', ' Chicken Mughlai Biryani', ' Andhra Meal', ' Andhra Style Biryani', ' Prawn Biryani', ' Mutton Biryani']",500,4.2,1059,3.6,5961,"['Home Delivery', 'Indoor Seating', 'Table reservation required']",1,1,Affordable,South Indian
